CustomerID,CustomerName,CustomerShortName,DateOfBirth,PAN,AadhaarReferenceNumber,DrivingLicense,VoterID,PassportNumber,Nationality,Gender,Salutation,MaritalStatus,CityOfBirth,CountryOfBirth,PreferredLanguage,CustomerSegment,CustomerBand,CreditRating,RiskCategory,FraudIdentificationIndicator,CustomerIdentificationNumber,CustomerEngagementScore,NextBestAction,EthnicCode,MotherName,FatherName,SpouseName,PrioritySectorLendingFlag,CountryOfInitialRisk,CountryOfTaxResidency,UPIHandle,LatestOVDVerificationFlag,LatestAddressVerificationDate,CustomerImage,ApplicantMaidenFullName,SourceOfFunds,HNW/PBGFlag,CustomerLifecycleStage,TotalAssets,NetWorth,IncomeBracket,SpendingPattern,EngagementChannelPreference,CustomerReferralsCount,CustomerClassification,PreferredModeOfCommunication,TotalDebt,AssetToDebtRatio,CustomerEngagementChannel,LoyaltyTier,CustomerFeedbackScore,RetentionRiskFlag,HouseholdIncomeBracket,CustomerTrustScore,CustomerSupportInteractionCount,CustomerBehaviorSegment,DigitalOnboardingCompletionDate,CustomerFeedbackComments
519b91b9-f3ad-4068-a6f7-1526145ec0ef,Sarah Parker,Louis,26-10-1947,ABCDE9925F,6.42E+11,D4416571,V400156,P75682559,Holy See (Vatican City State),Other,Mr.,Divorced,Aprilfort,Netherlands,French,Corporate,Gold,719,Medium,FALSE,1609692481,0.86,Cross-sell,1120,Donna Lyons,Zachary Farrell,Jennifer Mays,FALSE,Turkey,Estonia,katherine@bank,FALSE,22-08-2024,image_256.jpg,Chloe Hill,Inheritance,FALSE,At Risk,726729.96,159485.51,High,Frugal,In-person,4,Low-priority,Phone Call,8460.44,7.95,Offline,Platinum,5.98,TRUE,High,0.82,75,Investor,23-08-2024,Plant year example machine film.
811bacb7-5a51-410d-923f-dd6b7efc2e35,Douglas Pearson,Veronica,02-03-1972,ABCDE9276F,7.64E+11,D1830650,V448145,P23805138,Cayman Islands,Other,Prof.,Widowed,Jefferyborough,Spain,French,Retail,Platinum,405,High,FALSE,6877357216,0.08,Retain,7556,Jessica Williams,Paul Smith,Sydney Hansen,TRUE,Syrian Arab Republic,Netherlands Antilles,kristina@bank,FALSE,12-02-2020,image_257.jpg,Jennifer Jackson,Inheritance,TRUE,At Risk,396194.86,60558.71,Middle,Moderate,In-person,36,Priority,Email,20374.86,3.66,Mixed,Platinum,4.98,TRUE,High,0.82,22,Investor,30-12-2022,Modern north here program memory site help.
43734943-5238-41f0-a04d-afae1f3b06b9,Robert Nelson,Deborah,01-08-1987,ABCDE7741F,6.16E+11,D1472561,V219432,P28713434,United Kingdom,Female,Dr.,Married,Ashleymouth,Lebanon,Hindi,Retail,Gold,765,Medium,TRUE,7393440888,0.17,Upsell,4066,Jill Lyons,Andrew Austin,Diana Rodriguez,TRUE,Falkland Islands (Malvinas),Montenegro,james@bank,FALSE,26-01-2020,image_258.jpg,Barbara Day DDS,Salary,FALSE,New,424170.72,13309.65,High,Frugal,In-person,41,Regular,SMS,47434.27,2.32,Online,Platinum,4.29,FALSE,High,0.24,39,Saver,05-03-2023,Entire former mission step.
f7bc9cb7-89de-48a9-ad71-89850ccfdbcc,Matthew Green,Jeffrey,19-12-1979,ABCDE2712F,7.31E+11,D5104342,V129291,P96493081,Libyan Arab Jamahiriya,Female,Mrs.,Single,Watsonhaven,British Virgin Islands,Hindi,Corporate,Gold,686,Medium,FALSE,2704073623,0.12,Retain,1707,Ana Cabrera,Devin Murphy,Cheryl Montoya,FALSE,Mauritania,Marshall Islands,darin@bank,FALSE,08-04-2023,image_259.jpg,Elaine Wright MD,Inheritance,FALSE,New,586962.44,78820.26,Low,Frugal,In-person,1,Low-priority,SMS,1455.17,8.6,Mixed,Platinum,1.76,FALSE,High,0.29,76,Spender,19-12-2023,Pattern consumer should.
d88573df-58af-4cdf-988b-3028fb7dd0de,Brandon Parker,Elizabeth,08-04-1999,ABCDE1486F,2.38E+11,D7962234,V473290,P34187994,Finland,Female,Mr.,Divorced,Port Alexanderfort,Taiwan,Spanish,Retail,Platinum,754,Low,FALSE,5738793264,0.51,Cross-sell,8803,Jill Christensen,Jeffery Mckinney,Bryan Gonzales,TRUE,Japan,Cyprus,michael@bank,TRUE,01-07-2024,image_260.jpg,Samantha Davis,Salary,FALSE,Churned,889878.92,454473.46,Low,Frugal,Email,22,Low-priority,Email,31862.12,6.17,Online,Silver,5.69,TRUE,Low,0.54,52,Saver,06-04-2023,Over collection protect might.
df156d40-3118-4215-b0f2-a134df269be0,Taylor Miller,Kathy,18-06-1970,ABCDE5948F,7.78E+11,D6363542,V590018,P43897602,Svalbard & Jan Mayen Islands,Other,Ms.,Single,West Alexisland,United Arab Emirates,French,Retail,Platinum,813,Low,TRUE,8829750593,0.63,Upsell,2652,Sarah Smith,Timothy Price,Andrew Spears,TRUE,Swaziland,Kyrgyz Republic,luis@bank,TRUE,04-12-2021,image_261.jpg,Mary Bell,Inheritance,TRUE,Churned,178558.4,470894.09,Middle,Frugal,Email,47,Regular,Phone Call,12348.57,8.03,Online,Silver,1.81,TRUE,Middle,0.49,49,Saver,04-11-2023,Set here who again remember story.
00d8bf3e-4df3-4590-8107-212f2caea8be,Isaac Brown,Christine,01-12-2000,ABCDE9685F,7.64E+11,D2061062,V860492,P31418849,Saint Barthelemy,Other,Prof.,Married,Owensfort,Guam,English,SME,Gold,639,High,TRUE,2803689728,0.96,Cross-sell,4824,Kimberly Smith,Brian Stephenson,Jason Moore,FALSE,Lao People's Democratic Republic,Hong Kong,christopher@bank,FALSE,02-12-2021,image_262.jpg,Christina Morales,Savings,TRUE,Engaged,853216.72,173710.39,High,Moderate,Email,24,Regular,Phone Call,4900.29,6.41,Mixed,Platinum,4.56,FALSE,Low,0.71,70,Investor,07-04-2024,Simply leader office effect sure new cause.
e8f41572-5bca-40cb-a9fb-7bfe883f6183,Dr. Dana Alvarez,David,04-09-1982,ABCDE9668F,1.10E+11,D7407976,V902166,P61632483,Chad,Female,Mrs.,Widowed,Gordonmouth,Maldives,Hindi,SME,Gold,618,High,FALSE,5531812264,0.4,Upsell,8576,Sandra Jones,Joseph Carpenter,Kimberly Schmidt,TRUE,Lebanon,Antigua and Barbuda,maureen@bank,TRUE,08-01-2020,image_263.jpg,Olivia Maxwell,Business Income,TRUE,New,637439.86,194804.5,Low,Extravagant,Phone,37,Low-priority,Email,47325.21,5.27,Offline,Silver,8,TRUE,Middle,0.43,26,Investor,01-08-2021,Small skin individual movement industry least.
8c6e4310-3896-405e-802c-4930852cca74,Kimberly Davis,Mariah,02-11-1994,ABCDE9397F,6.65E+11,D8039616,V499209,P13316813,Falkland Islands (Malvinas),Male,Dr.,Divorced,South Kimberly,Netherlands Antilles,English,SME,Silver,324,High,FALSE,7960744630,0.01,Cross-sell,3021,Nancy Ryan,Shawn Garrett,James Olsen DDS,TRUE,United States of America,Tajikistan,jeanette@bank,FALSE,09-10-2023,image_264.jpg,Stacy Carlson,Inheritance,TRUE,Engaged,705707.51,453081.67,Middle,Extravagant,Phone,42,Low-priority,SMS,34712.2,4.86,Offline,Gold,2.49,FALSE,High,0.17,77,Spender,29-06-2020,News window anyone feeling factor western character.
911004e7-1617-4733-9db7-edfbaf7570bd,John Smith,Heather,24-10-1993,ABCDE7572F,1.25E+11,D8763462,V592038,P58377940,Tanzania,Male,Dr.,Widowed,North Jacqueline,Jamaica,Spanish,Corporate,Platinum,592,Medium,FALSE,1906212942,0.92,Retain,2204,Sabrina King,Robert Calhoun,Paul Goodman,TRUE,Saudi Arabia,Honduras,jeremy@bank,TRUE,08-06-2020,image_265.jpg,Alexandra Murray,Inheritance,TRUE,Engaged,237558,25334.29,Low,Frugal,Online,15,Regular,Phone Call,29788.72,9.47,Online,Platinum,8.24,FALSE,High,0.28,32,Saver,10-02-2021,Thing bad tough different itself describe need.
9977edc3-253c-41f3-ad7b-e4d5dd939088,Raymond Munoz,Donald,31-05-1996,ABCDE2518F,1.10E+11,D9838994,V404288,P21341598,Qatar,Male,Mrs.,Divorced,Williambury,Suriname,Spanish,Corporate,Platinum,741,Medium,FALSE,5276187744,0.27,Cross-sell,4439,Jennifer Fuller,Ryan Hopkins,Antonio Smith,FALSE,Swaziland,Saint Helena,edwin@bank,TRUE,02-01-2020,image_266.jpg,Crystal Vaughn,Salary,TRUE,At Risk,611282.65,369170.42,Middle,Extravagant,Phone,15,Regular,SMS,27518.79,6.17,Online,Silver,0.22,FALSE,Low,0.55,10,Spender,15-04-2021,Compare treat per officer.
30ccb5fe-92fb-4e5f-9594-8894afed7291,Jeremy Carter,Andrew,13-04-1950,ABCDE6571F,3.60E+11,D1285008,V633472,P82878505,Albania,Female,Dr.,Widowed,Port Elizabeth,Anguilla,Hindi,Corporate,Platinum,599,Medium,TRUE,5288025970,0.54,Retain,7467,Abigail Clarke,Anthony Mcdonald,Danny Jones,FALSE,Guinea,Grenada,juan@bank,FALSE,25-12-2023,image_267.jpg,Elizabeth Smith,Savings,FALSE,Churned,151165.68,369110.85,Low,Moderate,Online,13,Priority,SMS,9248.74,3.69,Online,Silver,6.18,TRUE,Low,0.95,51,Investor,03-06-2023,Strategy us employee chance yeah might bad family.
7642853f-5ec6-477f-9454-35292dd9b9a7,William Smith,Michelle,22-03-1967,ABCDE9096F,3.31E+11,D8650269,V971772,P97867903,Guinea-Bissau,Male,Dr.,Divorced,New Jane,Palestinian Territory,English,SME,Silver,611,Low,FALSE,5991613732,0.34,Upsell,5012,Gabriela Sullivan,Michael White,Kayla Brown,FALSE,Solomon Islands,Sao Tome and Principe,donna@bank,TRUE,25-11-2023,image_268.jpg,Michelle Gardner,Inheritance,TRUE,Churned,960970.43,245342.1,Low,Frugal,Email,47,Regular,SMS,22876.31,1.88,Offline,Bronze,0.11,FALSE,Middle,0.01,23,Saver,25-06-2023,Skin type consumer have compare too police.
cf6ece5d-8463-4067-a79e-392606139e87,Tammy Jones,James,01-10-1959,ABCDE1082F,2.29E+11,D8011619,V941970,P74074591,Togo,Other,Mrs.,Single,Smithport,Brazil,French,Corporate,Platinum,725,Low,TRUE,3161651821,0.78,Upsell,4393,Misty Hernandez,Vincent Roach,Bernard Simpson,FALSE,Myanmar,French Polynesia,joshua@bank,FALSE,08-04-2023,image_269.jpg,Jean Rivera,Business Income,FALSE,New,786154,148769.28,High,Moderate,In-person,38,Priority,Phone Call,43155.29,3.32,Online,Gold,6.58,FALSE,Low,0.27,92,Saver,22-07-2020,Card them this system hundred draw ask.
62c6dcf1-98d4-4dac-aa59-cb4b261531ae,Laura Vargas MD,Sandra,18-11-1991,ABCDE7112F,5.34E+11,D5524914,V609984,P75420591,Lao People's Democratic Republic,Male,Mrs.,Married,South Donald,Korea,Hindi,SME,Gold,749,High,FALSE,8768418327,0.52,Cross-sell,2819,Brittany Lawson,Jonathon Ross,Kathryn Green,TRUE,Lithuania,France,juan@bank,FALSE,25-02-2020,image_270.jpg,Denise Mathews,Salary,TRUE,Churned,954716.21,344242.16,Middle,Moderate,Online,26,Low-priority,Phone Call,3056.65,1.16,Online,Gold,3.6,TRUE,Low,0.58,37,Investor,29-12-2021,Between establish board none relationship eye.
ef5fe32a-ad17-4f32-bf8e-ced1352427e4,Keith Johnson,Emily,15-06-1963,ABCDE1858F,4.68E+11,D4478842,V869100,P95326031,Syrian Arab Republic,Male,Ms.,Single,Crystalbury,Palau,Spanish,Retail,Silver,368,Low,TRUE,3073586466,0.47,Upsell,6428,Melanie Griffin,Shawn Williams,Amanda Coleman,TRUE,Rwanda,Eritrea,ethan@bank,TRUE,06-06-2024,image_271.jpg,Kimberly Meyer,Inheritance,TRUE,Engaged,700607.92,347769.3,Middle,Moderate,Email,43,Regular,Email,45961.43,7.76,Online,Platinum,6.21,TRUE,Middle,0.97,97,Investor,08-11-2023,Particularly foreign give than drive.
b8c480a5-1e9f-4ab6-87a3-a230ba2e3b4b,William Cortez,Eric,05-05-1967,ABCDE3952F,1.99E+11,D4966503,V711839,P43971198,Peru,Male,Dr.,Divorced,West Aaron,Afghanistan,Hindi,SME,Platinum,699,Low,FALSE,2284913828,0.47,Upsell,3751,Michelle Jones,Vincent Schneider,Cameron Gonzalez,TRUE,Italy,Papua New Guinea,joseph@bank,FALSE,10-10-2024,image_272.jpg,Becky Taylor MD,Inheritance,FALSE,At Risk,381578.66,292246.01,High,Frugal,Phone,31,Regular,Email,48016.13,6.44,Mixed,Platinum,0.42,TRUE,Middle,0.6,49,Saver,03-05-2020,Check reason board thing.
592c9f83-89fd-4efe-ace7-f5eb8e17684d,Kristi Schneider,Dawn,06-07-1945,ABCDE7003F,3.20E+11,D9777133,V943573,P49284795,Mauritius,Female,Dr.,Widowed,East Billy,Gibraltar,French,Retail,Silver,560,Low,TRUE,5493581062,0.62,Upsell,5613,Dominique Wall,Alan Wheeler,Melissa Tucker,FALSE,Belize,Belize,edward@bank,FALSE,18-08-2024,image_273.jpg,Lisa Torres,Salary,FALSE,Churned,37427.56,168764.4,Middle,Extravagant,Phone,14,Priority,Email,21482.83,1.36,Online,Gold,5.43,FALSE,Low,0.05,10,Investor,05-04-2020,Morning indeed out Democrat entire blue lay.
23f6a819-2fc5-4fdd-8bc0-e98958d51fe3,Amber Murillo,Ralph,13-02-1952,ABCDE4655F,1.99E+11,D5161823,V569697,P68636944,Madagascar,Female,Dr.,Widowed,West Aaron,Germany,English,Retail,Gold,448,High,FALSE,1949005364,0.99,Upsell,1164,Sheila Sweeney,Barry Patterson,Cynthia Mack,TRUE,Palau,Paraguay,dean@bank,TRUE,03-04-2020,image_274.jpg,Kathleen Hull,Business Income,TRUE,Engaged,450135.89,309170.17,High,Extravagant,Online,17,Low-priority,Phone Call,21364.82,6.11,Mixed,Gold,7.54,FALSE,High,0.23,79,Spender,23-07-2023,Travel street gun at.
03106882-3a1f-4c7e-ba3c-70955282a6ec,Ryan Blake,Elizabeth,16-10-1961,ABCDE8463F,8.34E+11,D8010432,V595346,P53895308,Sri Lanka,Male,Mr.,Widowed,New Christopherland,Honduras,English,Corporate,Silver,318,High,TRUE,9031610766,0.74,Retain,5511,Michelle Smith,David Benton,Daniel Martinez,TRUE,Saint Kitts and Nevis,Russian Federation,robert@bank,TRUE,25-02-2020,image_275.jpg,Marcia Smith,Business Income,FALSE,Engaged,246312.12,278273.69,High,Moderate,In-person,3,Priority,SMS,42053.19,3.17,Online,Bronze,2.54,TRUE,Middle,0.2,24,Saver,30-09-2020,Happen floor movement rise.
a6ed5272-81f3-4f50-9fcb-657f544484d3,Christina Morrison,Michael,31-05-1963,ABCDE3365F,1.93E+11,D8455049,V575289,P23469788,Togo,Male,Dr.,Married,Jacksonbury,Nigeria,Spanish,Retail,Gold,724,High,TRUE,7453862207,0.06,Retain,8055,Laurie Lopez,Timothy Gonzalez,Jennifer Crawford,TRUE,New Caledonia,Congo,jake@bank,TRUE,10-10-2022,image_276.jpg,Megan Weber,Business Income,FALSE,At Risk,385287.68,218973.23,Middle,Frugal,Online,46,Priority,Email,18169.4,1.13,Offline,Bronze,4.51,FALSE,Middle,0.43,84,Investor,25-07-2021,Marriage American simply civil lot he everybody.
c2759ea9-a69c-4b2a-8f3b-e551b391d175,Caleb Carter,Mario,15-03-1967,ABCDE4154F,3.81E+11,D7196838,V797628,P27228844,South Georgia and the South Sandwich Islands,Other,Prof.,Widowed,Contrerasmouth,Wallis and Futuna,Hindi,Retail,Platinum,653,Medium,FALSE,8318155930,0.1,Upsell,6749,Jennifer Bryant,Steven Rojas,Michelle Jones,FALSE,Iran,Cuba,emma@bank,TRUE,06-12-2023,image_277.jpg,Kimberly Allen,Salary,TRUE,At Risk,764395.41,143394.46,High,Frugal,Email,40,Regular,Phone Call,18033.19,2.49,Online,Silver,2.9,TRUE,Middle,0.26,81,Investor,04-06-2024,Customer field truth group.
db9bc835-184e-493c-9363-fd7f2b57cdf0,Emily Fleming,Peter,18-06-1944,ABCDE9151F,4.02E+11,D2041893,V771224,P42583663,Lao People's Democratic Republic,Other,Dr.,Divorced,Tiffanyshire,Netherlands Antilles,Hindi,SME,Gold,643,Medium,TRUE,6909031107,0.94,Retain,7209,Kathryn Evans,Alexander Peterson,Jared Henderson,TRUE,Poland,Suriname,james@bank,FALSE,09-09-2020,image_278.jpg,Julia Peck,Savings,TRUE,Engaged,168906.27,129454.47,High,Moderate,In-person,49,Priority,Email,27485.03,2.47,Offline,Silver,7.01,TRUE,Middle,0.66,48,Spender,07-06-2023,Method behavior else science carry something.
b4419b3f-81ce-47c1-bb98-b561912ae5b9,Marie West,Samuel,05-01-1971,ABCDE8333F,1.71E+11,D3810435,V322484,P54100690,Kyrgyz Republic,Other,Prof.,Single,Port Samantha,Hungary,English,SME,Gold,471,Low,TRUE,3251089551,0.91,Upsell,8210,Jessica Jackson,Eric Gregory,Thomas Larsen,TRUE,American Samoa,Heard Island and McDonald Islands,charles@bank,TRUE,13-04-2022,image_279.jpg,Cindy Clark,Salary,TRUE,Churned,385545.49,329427.79,Middle,Moderate,Online,18,Priority,Email,11056.66,9.67,Mixed,Gold,6.53,FALSE,High,0.17,90,Investor,02-06-2020,Gun daughter campaign live well.
c08a24dc-a88f-4cc3-829c-bf0de0123a4b,Isaac Houston,Eric,08-04-1986,ABCDE4835F,9.42E+11,D6639833,V237724,P95389849,Nigeria,Other,Ms.,Divorced,North Samantha,Israel,French,Corporate,Silver,442,Medium,FALSE,9556014190,0.37,Cross-sell,5932,Michelle Mueller,Willie Bailey,Dr. Patrick Anderson,FALSE,Niue,Chad,jennifer@bank,FALSE,30-11-2024,image_280.jpg,Jennifer Mathis,Salary,TRUE,Churned,723483.85,467970.42,High,Moderate,Email,37,Low-priority,SMS,43264.87,8.98,Mixed,Gold,1.2,FALSE,Low,0.31,70,Investor,29-07-2024,To political significant forward think write unit scene.
e90034d6-18e5-43ef-8bf1-f1e2ffe38a08,David Osborne,Maria,09-03-1972,ABCDE6812F,4.72E+11,D9490708,V231297,P42939531,Seychelles,Female,Mr.,Married,Sarahland,Cape Verde,Hindi,Retail,Silver,396,Medium,FALSE,2658155761,0.44,Retain,4350,Jennifer Warren,Ryan Jennings,Jacob Cruz,TRUE,Tuvalu,Nauru,nicholas@bank,FALSE,21-01-2023,image_281.jpg,Melanie Mercer,Inheritance,FALSE,New,232478.49,416024.93,High,Frugal,In-person,6,Regular,SMS,14308.4,2.24,Mixed,Platinum,5.46,FALSE,Middle,0.92,54,Saver,15-12-2020,Day conference occur structure put.
3e4f71f9-71ec-44d6-9ed5-484f5e258bd5,Samuel Powers,Jessica,11-10-1964,ABCDE2431F,4.63E+11,D7173528,V578602,P85470111,Botswana,Male,Mrs.,Single,Hartmanmouth,Antarctica (the territory South of 60 deg S),English,SME,Silver,800,High,TRUE,6622780815,0.65,Cross-sell,4495,Rachel Wright,Ricky Perry,John Mcguire,TRUE,Colombia,Guinea-Bissau,grace@bank,FALSE,06-04-2020,image_282.jpg,Sarah Dalton,Business Income,TRUE,Engaged,411629.06,220749.1,High,Extravagant,Online,35,Low-priority,SMS,45402.25,6.21,Mixed,Gold,8.6,TRUE,Middle,0.26,65,Saver,01-05-2021,Let training floor suggest speak home become.
62bb67e0-0bf8-4d1a-9a5a-345c1ca6900a,Mrs. Jasmine Joyce,Linda,05-11-2002,ABCDE3065F,7.78E+11,D3620172,V318952,P96013064,Lao People's Democratic Republic,Male,Prof.,Single,East Linda,Congo,Hindi,Corporate,Silver,485,Low,FALSE,2198149256,0.2,Retain,6279,Rachel Brown,Tommy Allen,Emily Sawyer,TRUE,Vanuatu,Albania,eric@bank,TRUE,27-01-2024,image_283.jpg,Elizabeth Morris,Inheritance,FALSE,Churned,921862.16,191381.82,High,Frugal,Phone,16,Low-priority,Email,14983.98,7.32,Online,Bronze,6.23,TRUE,High,0.87,7,Investor,14-09-2020,Large machine his interest.
902068ab-770a-4683-a3d8-a62bb5755ff5,Ashley Henson,Brandon,09-01-1997,ABCDE7863F,8.27E+11,D8786464,V909627,P89460437,Bahrain,Female,Prof.,Widowed,Martinfort,British Indian Ocean Territory (Chagos Archipelago),French,Corporate,Silver,784,Medium,TRUE,2136807124,0.75,Cross-sell,2532,Michelle Wood,Zachary Crane,Daniel Miller,FALSE,Guam,Colombia,donald@bank,FALSE,15-08-2022,image_284.jpg,Renee Castillo,Salary,FALSE,New,992117.76,489889.37,Low,Moderate,Phone,48,Priority,Email,8415.57,7.46,Offline,Silver,3.64,TRUE,Low,0.03,80,Investor,09-08-2022,Education happen another plant traditional difference meeting.
879c79f0-af8c-4152-903a-cef0846f37ac,Kristi Goodwin,Mackenzie,10-05-1994,ABCDE1575F,7.70E+11,D6965465,V623718,P66939935,Saint Pierre and Miquelon,Female,Ms.,Divorced,Erinhaven,Christmas Island,Hindi,Retail,Platinum,584,High,FALSE,2883085981,0.04,Retain,8698,Brianna Hernandez,Logan Evans,Samantha Alexander,TRUE,Saint Vincent and the Grenadines,Niger,nicholas@bank,TRUE,18-12-2022,image_285.jpg,Joan Mcfarland,Salary,FALSE,Churned,199499.32,499951.76,Low,Extravagant,Online,43,Priority,SMS,42563.98,9.37,Offline,Platinum,8.28,TRUE,Middle,0.19,35,Spender,28-03-2022,Close list behind reality design close none.
2402a473-94c5-43ca-b1ec-ee2970aebac1,Mary Larson,Margaret,10-07-1954,ABCDE2757F,2.28E+11,D1177366,V622684,P94467036,Ghana,Male,Dr.,Single,Port Mary,Kuwait,French,Retail,Silver,524,Low,TRUE,5545572458,0.96,Retain,1889,Karen Padilla,Ernest Williams,Stephanie Brown,TRUE,Svalbard & Jan Mayen Islands,Montserrat,leah@bank,TRUE,07-02-2021,image_286.jpg,Diana Edwards,Business Income,TRUE,New,866612.45,311530.5,Middle,Frugal,Email,50,Regular,SMS,13955.32,9.76,Offline,Silver,8.58,FALSE,Low,0.39,12,Spender,03-03-2020,Lose behind heavy develop maintain likely.
77e6e9a1-7bfd-4e98-b287-b4401db1a112,Jonathan Brown,Emily,03-01-1976,ABCDE4358F,1.52E+11,D2689645,V995938,P67892622,Sweden,Male,Mr.,Widowed,South Andreburgh,Bangladesh,French,SME,Silver,398,Low,FALSE,4997250542,0.18,Upsell,1256,Jasmine Scott,Steven Mcclure,Jessica Garcia,FALSE,Czech Republic,Saint Martin,christine@bank,FALSE,16-05-2020,image_287.jpg,Lisa King,Salary,FALSE,Churned,640254.51,179620.25,High,Extravagant,Email,2,Regular,Email,28304.56,4.18,Online,Bronze,8.99,TRUE,Low,0.57,7,Saver,08-09-2020,Discussion care without beautiful life financial protect.
3f09f535-4bd4-4120-ae1c-f9e060ec2101,Stephen Kelley,Jacob,14-06-1985,ABCDE2145F,8.98E+11,D4661021,V437451,P78258381,Uruguay,Female,Ms.,Widowed,Jacquelineview,Vanuatu,French,SME,Platinum,311,Medium,TRUE,3483820043,0.97,Retain,5473,Catherine Foley,Stanley Allen,Travis Weaver,FALSE,Iraq,Brunei Darussalam,ryan@bank,TRUE,17-07-2023,image_288.jpg,Catherine Martinez,Business Income,FALSE,At Risk,845029.14,160962.37,Low,Extravagant,Online,50,Low-priority,Email,35710.97,3.55,Online,Bronze,3.11,TRUE,Low,0.12,69,Spender,06-08-2020,Tonight marriage long while.
f77ad5a5-661e-4a7d-afb8-3328568171a6,Jason Patel,Suzanne,13-10-2004,ABCDE4497F,5.85E+11,D5369041,V256913,P53124534,Timor-Leste,Female,Mrs.,Divorced,Danielland,Chad,Spanish,SME,Silver,630,Low,FALSE,1925494021,0.6,Cross-sell,3587,Kimberly Cooper,Brent Williams,Christina Horn,TRUE,Antigua and Barbuda,Malta,katherine@bank,FALSE,08-02-2020,image_289.jpg,Amanda Ruiz,Savings,FALSE,Churned,377493.36,322297.36,High,Extravagant,Online,21,Priority,Phone Call,18304.35,9.49,Mixed,Bronze,5.03,TRUE,Middle,0.68,63,Saver,23-02-2022,Thank century sort similar thousand fill.
d1007f91-bcb3-4cee-aed2-2b3461d7f67d,Gabriel Smith,Heather,22-03-1990,ABCDE9778F,1.69E+11,D6118868,V930653,P11092806,Antarctica (the territory South of 60 deg S),Female,Ms.,Widowed,North Joannaton,Sri Lanka,Spanish,SME,Platinum,713,High,FALSE,3372750108,0.31,Retain,2079,Dawn Hood,Christopher Archer,Ms. Kristin Taylor,TRUE,Ghana,Jordan,jared@bank,FALSE,20-03-2022,image_290.jpg,Brenda Bryant,Inheritance,FALSE,Engaged,202613.23,295258.9,High,Extravagant,Online,37,Low-priority,Phone Call,42423.18,2.09,Online,Gold,7.89,TRUE,Middle,0.02,85,Spender,13-12-2024,Lay bring college expect art total.
a7527780-9286-41bc-b44e-2ed9e89f9d50,Rebecca Simon,Anthony,19-07-1959,ABCDE1578F,4.46E+11,D8357960,V650560,P22163552,Latvia,Male,Mrs.,Single,South Stephanieberg,United States of America,English,Retail,Platinum,707,High,TRUE,7822056332,0.54,Retain,8174,Patricia Jones,Anthony Ramirez,Mikayla Smith,FALSE,Niger,Myanmar,christopher@bank,TRUE,21-06-2021,image_291.jpg,Tiffany Lyons,Salary,TRUE,Engaged,114029.35,330356.57,Middle,Frugal,Online,42,Low-priority,Phone Call,10998.72,4.11,Mixed,Bronze,7.91,FALSE,Low,0.42,79,Saver,22-12-2021,Southern food offer east add low yet.
f985bffd-7f6f-445c-b8d2-6c157962fe53,Jessica Hooper,Rachel,15-03-1977,ABCDE5819F,4.40E+11,D3354539,V919887,P54134271,Suriname,Male,Mrs.,Divorced,South Megan,Azerbaijan,English,SME,Gold,444,Low,TRUE,4201028692,0.74,Cross-sell,9592,Jennifer Mcdaniel,Donald Stokes,James Morris,TRUE,American Samoa,Congo,dustin@bank,FALSE,15-11-2023,image_292.jpg,Deborah Gonzales,Salary,TRUE,Churned,555385.46,494805.93,Middle,Moderate,Email,50,Low-priority,SMS,23173.68,2.06,Online,Bronze,3.65,TRUE,High,0.26,88,Saver,09-07-2023,Difference nearly two month.
26733dc0-aa0b-4a83-ac0d-53eca3e2ab6e,Mackenzie Rivera MD,Samuel,02-02-1987,ABCDE8200F,5.19E+11,D9261145,V427355,P22670907,San Marino,Other,Mrs.,Single,Alexanderview,South Georgia and the South Sandwich Islands,English,Corporate,Gold,589,High,TRUE,4489540647,0.85,Upsell,3526,Theresa Morris,David Cowan,Janet Winters,TRUE,Sweden,Belarus,steven@bank,TRUE,16-07-2023,image_293.jpg,Samantha Thornton,Savings,TRUE,At Risk,525726.85,376507.04,High,Frugal,Online,15,Regular,Email,37551.28,6.56,Offline,Gold,5.23,TRUE,Middle,0.61,33,Investor,18-07-2024,Light beautiful even argue keep read.
3350022d-b3d2-430c-a7ea-4bb36059c7b3,Spencer Brown,David,17-11-1946,ABCDE7348F,4.48E+11,D3044585,V584298,P68505321,Finland,Female,Dr.,Single,South Shannon,Romania,English,SME,Silver,608,High,TRUE,7483682353,0.66,Upsell,7966,Pamela Arellano,Matthew Johnson,Robert Rodriguez,TRUE,Honduras,Turkmenistan,amanda@bank,FALSE,13-06-2024,image_294.jpg,Jill Willis,Inheritance,FALSE,At Risk,883830.7,443260.51,Low,Extravagant,Email,43,Regular,SMS,45829.75,2.15,Online,Silver,4.25,TRUE,Middle,0.74,19,Investor,31-07-2021,Consider expect hot.
